846,95.8,41.12
847,98.85,53.56
848,98.53,57.05
849,97.07,41.24
850,97.36,57.55
851,97.85,56.98
852,97.57,59.93
853,94.83,57.66
854,96.59,43.13
855,97.07,52.27
856,96.49,58.45
857,97.7,44.96
858,96.99,53.51
859,97.24,48.78
860,95.01,54.36
861,95.29,57.3
862,95.58,53.87
863,94.95,45.46
864,97.31,41.43
865,96.81,51.35
866,94.17,55.82
867,96.66,45.03
868,95.88,46.06
869,96.3,56.74
870,96.37,59.98
871,93.53,40.45
872,97.27,54.09
873,94.81,40.1
874,95.05,41.14
875,93.38,41.18
876,93.15,48.61
877,96.79,40.47
878,95.13,49.49
879,96.22,51.38
880,95.95,53.87
881,95.08,40.06
882,95.75,55.04
883,95.09,50.16
884,94.19,52.64
885,93.4,51.71
886,93.23,47.96
887,92.57,43.15
888,93.06,46.7
889,96.1,46.8
890,94.26,55.6
891,93.31,41.54
892,92.35,50.89
893,93.07,44.13
894,92.28,47.79
895,93.64,48.89
896,95.46,58.06
897,93.96,42.25
898,92.13,47.38
899,95.5,48.81
900,93.18,59.9
901,94.93,49.6
902,93.91,45.6
903,92.35,56.83
904,93.53,51.62
905,92.21,51.95
906,93.72,58.35
907,91.79,40.77
908,93.58,52.99
909,92.1,47.87
910,91.87,43.95
911,90.98,56.93
912,93.86,41.33
913,94.06,45.19
914,91.26,51.49
915,93.24,59.29
916,93.47,42.84
917,92.15,53.45
918,90.62,48.81
919,93.58,42.92
920,90.18,43.01
921,92.15,44.57
922,91.58,59.55
923,93.15,50.19
924,93.46,43.62
925,90.25,56.73
926,92.82,44.13
927,89.95,55.36
928,90.66,47.6
929,91.85,47.16
930,91.08,40.86
931,92.07,41.5
932,91.71,45.05
933,92.13,59.07
934,89.74,40.85
935,89.75,44.64
936,91.95,50.49
937,91.03,51.64
938,92.05,41.54
939,91.23,50.85
940,91.11,52.07
941,92.02,58.32
942,90.07,57.82
943,88.87,54.21
944,89.67,42.82
945,91.28,57.76
946,89.0,48.08
947,91.13,53.41
948,89.82,47.48
949,90.48,44.86
950,88.06,42.87
951,91.1,48.8
952,91.11,40.03
953,90.08,46.94
954,88.06,46.14
955,90.98,53.87
956,88.6,59.38
957,89.86,53.07
958,89.21,54.71
959,87.54,49.05
960,90.34,46.08
961,90.72,40.57
962,91.0,48.89
963,87.74,59.65
964,88.32,53.02
965,90.93,45.86
966,90.3,43.35
967,87.21,49.18
968,90.41,42.67
969,88.42,56.28
970,86.76,45.3
971,90.39,41.76
972,89.95,57.56
973,87.15,57.55
974,87.4,46.81
975,88.21,56.19
976,89.58,55.74
977,87.19,43.79
978,89.29,44.69
979,88.98,55.85
980,87.59,49.94
981,89.63,57.15
982,86.99,45.78
983,86.95,42.57
984,87.61,47.13
985,88.7,41.7
986,88.35,40.7
987,86.75,54.82
988,86.19,40.48
989,88.94,52.48
990,86.7,42.7
991,87.04,44.32
992,88.79,46.59
993,87.07,51.87
994,87.17,59.5
995,85.56,40.41
996,88.68,41.93
997,85.2,56.41
998,84.97,43.04
999,87.01,50.57
1000,84.74,44.38
1001,85.79,47.53
1002,86.64,57.26
1003,87.52,59.33
1004,85.62,40.25
1005,85.43,58.35
1006,87.44,54.79
1007,85.71,45.56
1008,87.11,56.0
1009,84.2,48.33
1010,85.95,43.7
1011,86.81,43.88
1012,86.04,45.08
1013,86.37,44.9
1014,83.64,52.24
1015,87.31,47.62
1016,86.76,45.37
1017,84.75,58.98
1018,84.98,40.61
1019,83.81,50.8
1020,83.57,48.93
1021,85.61,56.45
1022,84.66,50.42
1023,84.19,51.43
1024,86.55,59.61
1025,85.31,42.79
1026,84.68,45.63
1027,85.58,47.03
1028,86.54,43.91
1029,86.44,51.34
1030,83.92,57.11
1031,83.71,57.34
1032,86.11,48.54
1033,85.93,51.27
1034,84.23,53.58
1035,82.25,59.35
1036,82.52,46.73
1037,82.16,55.67
1038,85.13,56.95
1039,83.26,40.13
1040,85.54,40.67
1041,85.53,50.46
1042,83.95,48.21
1043,82.63,41.56
1044,84.39,43.45
1045,83.08,45.3
1046,85.02,54.98
1047,81.81,46.56
1048,84.43,41.63
1049,83.37,54.65
1050,84.69,45.83
1051,81.69,41.49
1052,83.89,47.95
1053,83.91,51.84
1054,83.02,55.63
1055,84.51,44.27
1056,82.79,49.76
1057,82.25,57.19
1058,84.34,54.04
1059,83.54,53.02
1060,81.58,41.43
1061,80.84,58.09
1062,80.78,58.44
1063,84.06,40.1
1064,81.78,56.28
1065,82.38,58.93
1066,81.78,55.67
1067,81.69,50.79
1068,82.32,42.16
1069,81.01,53.93
1070,82.66,59.29
1071,83.59,51.04
1072,81.48,52.82
1073,82.61,48.94
1074,80.79,43.39
1075,82.22,58.19
1076,80.33,58.88
1077,81.59,54.53
1078,80.65,54.79
1079,81.59,55.75
1080,82.94,59.88
1081,81.57,58.94
1082,81.31,40.3
1083,79.78,46.38
1084,79.45,56.91
1085,79.7,40.91
1086,79.49,58.59
1087,78.53,45.43
1088,81.42,54.57
1089,80.07,57.2
1090,80.52,46.39
1091,81.66,47.39
1092,79.65,46.06
1093,78.5,45.43
1094,81.17,59.13
1095,78.13,52.87
1096,79.74,55.87
1097,78.77,46.37
1098,80.74,54.05
1099,80.54,57.3
1100,77.64,57.06
1101,79.85,44.9
1102,81.19,53.13
1103,79.0,48.75
1104,81.26,55.23
1105,78.39,55.14
1106,79.07,51.42
1107,79.02,48.05
1108,80.38,49.48
1109,80.18,58.43
1110,77.5,50.45
1111,78.29,43.76
1112,80.1,49.35
1113,79.56,41.74
1114,76.71,45.63
1115,76.79,40.75
1116,76.93,51.14
1117,76.7,48.73
1118,77.9,59.47
1119,78.6,43.96
1120,79.61,42.45
1121,79.02,48.89
1122,76.77,45.93
1123,77.51,49.68
1124,77.38,57.17
1125,79.15,44.73
1126,77.23,49.96
1127,79.27,49.66
1128,78.02,46.86
1129,78.18,41.39
1130,77.41,46.33
1131,78.77,41.62
1132,76.41,58.86
1133,78.23,59.95
1134,76.62,40.73
1135,79.13,53.87
1136,78.15,59.5
1137,77.15,58.52
1138,76.32,50.01
1139,76.41,46.19
1140,77.72,58.59
1141,77.02,50.14
1142,77.85,55.16
1143,78.1,58.81
1144,76.96,46.53
1145,74.57,55.61
1146,74.56,59.41
1147,74.58,46.82
1148,76.84,41.65
1149,74.3,53.13
1150,77.04,55.31
1151,76.19,55.17
1152,77.02,41.21
1153,74.61,42.68
1154,74.77,44.13
1155,75.41,50.44
1156,77.44,45.11
1157,77.41,47.15
1158,76.85,45.54
1159,73.65,51.13
1160,74.57,48.64
1161,75.06,53.92
1162,74.07,56.08
1163,73.94,47.14
1164,74.3,40.17
1165,76.5,52.72
1166,74.49,43.58
1167,76.55,54.09
1168,75.28,56.76
1169,74.34,44.01
1170,73.14,54.76
1171,73.37,42.4
1172,75.48,59.23
1173,73.99,41.15
1174,74.66,47.24
1175,74.78,52.01
1176,75.62,55.85
1177,74.95,53.94
1178,73.93,40.64
1179,74.12,49.61
1180,72.38,47.92
1181,72.63,40.16
1182,73.15,52.44
1183,72.22,54.54
1184,72.66,42.88
1185,72.48,46.95
1186,73.44,59.21
1187,74.08,55.39
1188,74.06,53.02
1189,72.23,56.98
1190,74.43,44.98
1191,75.24,54.06
1192,73.45,50.08
1193,72.54,55.87
1194,72.59,47.49
1195,71.76,41.69
1196,74.65,48.03
1197,74.27,42.77
1198,74.06,48.08
1199,73.72,56.69
1200,73.84,43.46
1201,74.48,58.24
1202,73.63,48.35
1203,72.8,50.61
1204,71.16,53.69
1205,72.12,42.35
1206,72.73,57.44
1207,71.06,58.44
1208,71.77,52.97
1209,71.42,41.19
1210,69.97,45.44
1211,73.21,41.73
1212,73.43,47.64
1213,73.74,56.74
1214,70.36,54.35
1215,72.8,42.62
1216,71.24,50.68
1217,69.65,50.07
1218,72.8,45.29
1219,72.17,56.97
1220,72.36,43.25
1221,70.57,56.96
1222,72.88,51.98
1223,72.55,46.91
1224,70.06,53.25
1225,70.04,45.75
1226,72.15,46.77
1227,68.91,46.39
1228,69.77,46.0
1229,71.4,56.98
1230,71.99,46.71
1231,71.43,40.61
1232,72.33,43.93
1233,69.04,49.0
1234,70.9,47.21
1235,68.24,47.25
1236,71.86,55.5
1237,71.69,50.93
1238,68.86,43.06
1239,70.21,59.04
1240,69.55,44.35
1241,69.81,53.01
1242,67.84,47.64
1243,69.56,52.32
1244,69.16,50.33
1245,69.55,58.67
1246,68.44,46.87
1247,67.97,55.71
1248,70.42,50.83
1249,68.14,40.33
1250,70.49,47.28
1251,70.96,52.37
1252,69.02,56.0
1253,67.15,45.3
1254,70.61,41.62
1255,70.52,54.31
1256,67.88,55.42
1257,69.43,46.82
1258,68.95,43.28
1259,66.71,55.09
1260,69.26,55.99
1261,69.98,52.03
1262,69.31,50.5
1263,67.27,42.79
1264,68.52,44.51
1265,66.71,47.31
1266,69.03,42.8
1267,66.66,47.13
1268,67.63,52.04
1269,66.67,48.14
1270,66.24,57.33
1271,66.82,58.22
1272,66.84,53.15
1273,67.86,49.44
1274,67.74,51.64
1275,66.62,59.07
1276,68.0,57.23
1277,68.72,48.85
1278,67.46,46.66
1279,68.16,46.64
1280,68.42,57.37
1281,66.16,47.68
1282,67.92,47.49
1283,68.66,50.45
1284,65.81,49.22
1285,65.4,54.45
1286,67.11,52.11
1287,66.51,43.41
1288,65.73,59.48
1289,64.48,53.89
1290,65.1,55.95
1291,67.18,57.27
1292,64.36,40.77
1293,64.68,42.98
1294,66.17,49.1
1295,65.87,56.25
1296,65.77,54.66
1297,65.17,56.84
1298,67.22,45.36
1299,64.39,58.24
1300,64.37,57.35
1301,65.36,59.06
1302,67.55,45.02
1303,66.75,55.92
1304,66.93,41.04
1305,66.3,56.48
1306,64.41,56.39
1307,64.7,52.18
1308,64.27,43.69
1309,64.26,42.09
1310,67.0,51.92
1311,66.61,56.04
1312,65.99,51.94
1313,64.07,45.53
1314,66.56,54.57
1315,64.98,52.96
1316,65.26,41.98
1317,63.07,44.89
1318,63.02,47.86
1319,63.68,49.34
1320,65.26,44.67
1321,64.35,41.47
1322,63.51,44.22
1323,63.13,44.36
1324,66.0,55.49
1325,65.47,56.08
1326,64.01,43.2
1327,64.77,40.85
1328,62.41,58.62
1329,65.12,41.83
1330,64.18,46.12
1331,61.83,46.24
1332,62.27,48.6
1333,63.42,43.31
1334,61.8,41.56
1335,61.5,54.43
1336,62.77,44.53
1337,61.56,58.51
1338,62.75,49.56
1339,64.97,44.55
1340,61.37,44.4
1341,63.57,49.16
1342,60.81,56.17
1343,60.88,49.37
1344,64.61,58.28
1345,62.59,52.95
1346,64.11,49.78
1347,64.14,47.83
1348,62.43,55.3
1349,60.74,55.9
1350,60.36,42.45
1351,60.95,40.36
1352,61.23,55.71
1353,63.88,44.07
1354,63.18,51.91
1355,60.47,41.25
1356,63.1,51.66
1357,60.71,55.95
1358,61.51,56.98
1359,63.33,55.44
1360,60.05,42.6
1361,61.41,43.42
1362,60.62,57.99
1363,61.28,57.15
